meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,centroid,kurt,skew,label
6.406189516776782e-20,3.461560812823777e-19,1.8664985236109305e-20,1.400109008718696e-20,3.297658632292829e-20,1.897549623574133e-20,1.7700954541793809e-15,15609904.47508611,499.96932874134103,295.64702286509066,16.125798658676793,female
7.313870832815422e-20,3.6570907522519116e-19,2.275381447082378e-20,1.1514228204808343e-20,3.9031826726723796e-20,2.751759852191545e-20,2.020897055114943e-15,13672651.541122457,499.85740830913704,245.83585137857756,14.635661516702694,female
7.396900791530488e-20,3.35129275057372e-19,2.2725747678516976e-20,1.3809387687432283e-20,3.9862505396915573e-20,2.605311770948329e-20,2.043839101849281e-15,13519176.505840985,499.8602403638838,179.81020749666823,12.68338257327177,female
4.210681993628216e-20,3.3356515847086186e-19,1.0263671686694015e-20,8.689915543515781e-21,1.824116129857277e-20,9.551245755056988e-21,1.1634543177456967e-15,23749122.91215558,499.9741483149381,429.9427040084767,20.22113139058987,female
4.1712252349150434e-20,2.5477453370719454e-19,1.1088934621751316e-20,8.8459678042032e-21,2.0086273673763644e-20,1.1240305869560445e-20,1.1525520588024936e-15,23973772.342518564,499.9615245132281,356.38325618140067,17.961161333409947,female
2.5237132577484688e-20,3.287884609250081e-19,3.7738809055394526e-21,2.850136118180675e-21,6.866530147244944e-21,4.016394029064269e-21,6.973276344155977e-16,39624153.899687864,499.93700614213765,485.4514494072544,21.979573908666712,female
7.474423858118228e-20,3.3493862741555166e-19,2.2521327695277393e-20,1.505622099229319e-20,4.015727575466668e-20,2.5101054762373487e-20,2.065259516760311e-15,13378958.615760706,499.8661736904101,173.22088157565904,12.490598336125855,female
4.2353768455085684e-20,3.3939592878864904e-19,1.0710070289202228e-20,5.577006894025972e-21,1.8331579713889688e-20,1.2754572819863717e-20,1.1702777535385868e-15,23610650.92505679,499.8820307581748,431.9570306551262,20.28378368896789,female
4.3651967064932657e-20,3.8965525893178465e-19,9.877323560462053e-21,6.698110448037127e-21,1.7434546887222552e-20,1.0736436439185424e-20,1.2061482699868846e-15,22908476.08687106,499.9011210116749,451.29164051631307,20.889551524646706,female
5.560602171011905e-20,2.5104039028412773e-19,1.911940665726749e-20,9.05041187253824e-21,3.058728357072461e-20,2.153687169818637e-20,1.5364510939318774e-15,17983664.80556929,499.82828609304653,171.88867688053637,12.446804184268615,female
1.995381468908335e-20,2.413889800864057e-19,3.359056558258743e-21,2.2890417896390625e-21,5.989270304659457e-21,3.700228515020395e-21,5.513442163507484e-16,50115731.529815264,499.92112649068747,481.53044432651114,21.8525117735918,female
4.438243466399862e-20,2.038727063324723e-19,1.1569195628756846e-20,6.213954504997771e-21,2.5465454849991462e-20,1.925150034499369e-20,1.2263319458434402e-15,22531437.31192321,499.78213284698927,175.18744852998475,12.537765876501219,female
5.427789760822281e-20,2.465722348938058e-19,1.7944263071441816e-20,7.540434711834808e-21,3.0570705434504166e-20,2.3030270722669357e-20,1.4997536711971523e-15,18423706.487230882,499.81091801081544,169.16040341978845,12.362225013338207,female
4.1646150389200134e-20,2.3971846962259447e-19,1.0423109976035641e-20,3.2494020923946476e-21,2.314381821573115e-20,1.9894416123336503e-20,1.1507256016018961e-15,24011824.197452053,499.79326379264273,310.5938087095951,16.56851205928374,female
3.3881291353428045e-20,2.7906389629459894e-19,8.777202634371436e-21,4.306733416598975e-21,1.4519716320738024e-20,1.0212982904139048e-20,9.36174597797124e-16,29514814.63471649,499.872520779744,437.28959143895935,20.450211303516546,female
2.7355707318506543e-20,2.0309892100825682e-19,6.6180355502286294e-21,5.1923068344977905e-21,1.2059572647750537e-20,6.867265813252748e-21,7.558660845613937e-16,36555444.014389485,499.97598579178805,417.0582052211698,19.821467661396763,female
5.176779500004907e-20,2.455695919551538e-19,1.5004208148365692e-20,4.830287197668938e-21,3.019772451463921e-20,2.536743731697027e-20,1.4303969737871874e-15,19317030.052503064,499.78965846609253,188.42947551473247,12.923202305080252,female
7.859791109218544e-20,3.7894551815986394e-19,2.3796331414874763e-20,1.5002315755595608e-20,4.1790787323374594e-20,2.6788471567778985e-20,2.171740391279112e-15,12722985.442004507,499.8657725451265,225.63975552747343,14.037747628469498,female
7.527768297085895e-20,3.620684082824407e-19,2.326902370531262e-20,1.2851673379958456e-20,4.029158704694186e-20,2.7439913666983404e-20,2.0799991109660624e-15,13284150.571753511,499.8592075582089,221.6951663726535,13.919657793584628,female
9.832733094468202e-21,2.1080982113571102e-19,1.3841470522775034e-22,1.0603259632021096e-22,2.5536704554299047e-22,1.4933444922277951e-22,2.7168841122318215e-16,101701124.21695837,499.99491028747707,494.969743360463,22.292456005743098,female
4.013053855917748e-20,2.597373003301528e-19,1.0525327209162378e-20,8.448915700726186e-21,1.9027128863124124e-20,1.0578213162397938e-20,1.1088476892484592e-15,24918679.7893549,499.9759566305138,376.7878124781839,18.582731517928835,female
6.582596527245206e-20,3.6714719782404076e-19,2.0336990615379362e-20,8.741689998540277e-21,3.447160575678313e-20,2.5729915758242853e-20,1.8188384972897994e-15,15191574.657309184,499.85658318760755,305.3089373750944,16.41328547336579,female
1.9618099610844424e-20,3.151268492789141e-19,1.9452513564558895e-21,1.5428734393042882e-21,3.571905877896235e-21,2.029032438591947e-21,5.420680249121813e-16,50973337.859150946,499.9606966005317,492.17700600938906,22.199663166950685,female
5.0299670870645265e-20,2.344614452890695e-19,1.545973902704044e-20,9.615331889615221e-21,2.6769381486371616e-20,1.7154049596756396e-20,1.38983121044892e-15,19880846.792642515,499.84957430870395,205.09612765938607,13.430903974565599,female
6.002768316274489e-20,3.35735319060385e-19,1.7241550462410354e-20,1.400563185169029e-20,3.0411230191040644e-20,1.6405598339350355e-20,1.6586260646888707e-15,16658981.445551813,499.97386236951655,313.59063895255787,16.665268036921336,female
5.621221376461509e-20,2.63532351008976e-19,1.6090796706637686e-20,1.2154137205607922e-20,2.9476578433126213e-20,1.732244122751829e-20,1.553200792894187e-15,17789729.121852703,499.8798026543713,213.011914860942,13.667144716591297,female
6.546079121034213e-20,2.9373937568164796e-19,2.0847071327172566e-20,1.1321396189791397e-20,3.566672379774688e-20,2.4345327607955484e-20,1.808748413630583e-15,15276321.091926489,499.8474041416244,169.85058260058207,12.388740541399436,female
5.980756282436987e-20,2.7420527123230306e-19,2.1320503021391215e-20,7.983602913664972e-21,3.342970894035279e-20,2.544610602668782e-20,1.652543952527048e-15,16720294.434068695,499.82227307702766,176.74097519873888,12.585922100546997,female
2.6553297367256942e-20,2.1698903403435403e-19,6.2554595012927e-21,3.442113871281698e-21,1.1560320036969394e-20,8.118206165687697e-21,7.33694672462994e-16,37660107.24477412,499.8514824423743,435.5456678343115,20.395644470899533,female
2.729880646341662e-20,2.219895115681103e-19,6.336813791722158e-21,5.0207309371281686e-21,1.1501802999835441e-20,6.481072062707272e-21,7.54293847805857e-16,36631639.13920152,499.9992105528721,435.9157310476659,20.407627274603772,female
2.899154816911288e-20,3.3491926046784524e-19,5.04905945953732e-21,4.0836874617615354e-21,9.167661033637279e-21,5.083973571875743e-21,8.010659666332105e-16,34492812.28992369,499.95880972223944,478.57163086151843,21.757093397785493,female
3.582808385758564e-20,2.0423386766462806e-19,6.948364250222413e-21,2.7705129366482564e-21,2.078260015667441e-20,1.8012087220026153e-20,9.899664986171549e-16,27911066.631500505,499.7593428421323,301.22731814778183,16.28484388260854,female
4.3121810626389107e-20,3.192591050056468e-19,1.0926583846387506e-20,9.176689223944862e-21,1.9432321790413352e-20,1.025563256646849e-20,1.1914995561892909e-15,23190121.85703052,499.984215388891,414.37769136476686,19.73789587549549,female
4.029658173605119e-20,2.923201876379192e-19,1.1614114930722928e-20,4.7574627270190544e-21,1.8815540056255333e-20,1.405807732923628e-20,1.1134356137739135e-15,24816001.685867388,499.8578102754094,407.59618825738863,19.52779080269192,female
2.336799058273202e-20,3.273790307378683e-19,3.104051998526035e-21,2.4149667677433045e-21,5.667275369294868e-21,3.2523086015515633e-21,6.456813335055864e-16,42793582.093742006,499.94525183553293,488.4200300436606,22.07631684943632,female
2.813863369026755e-20,1.9458735455762696e-19,6.004813219621697e-21,3.3829602621118507e-21,1.4056588595257202e-20,1.0673628333145352e-20,7.774991430132117e-16,35538329.228987806,499.8023114671914,391.7471567331606,19.039018473076144,female
1.0887202042244118e-20,1.9512314980202618e-19,7.558779847670131e-22,5.810285306534022e-22,1.3913474787294969e-21,8.103189480760947e-22,3.0082447133113623e-16,91850964.7388762,499.9791548141438,493.8822219402049,22.256139603907283,female
3.2448949068681185e-20,3.141923153977099e-19,6.750500096097464e-21,5.518638839488518e-21,1.2163710503242122e-20,6.645071663753604e-21,8.965974971370089e-16,30817640.05152538,499.96432830492205,462.29938644265627,21.237421658900097,female
3.8039099131246205e-20,3.1003011536142577e-19,9.661065216115478e-21,4.869433303927735e-21,1.6341083793671102e-20,1.1471650489743367e-20,1.0510590537610272e-15,26288741.34449807,499.8782123293778,435.31209527094074,20.38845263422112,female
6.365633310329587e-20,3.053944967253638e-19,2.1874537118223214e-20,7.626380674347307e-21,3.5281058338369415e-20,2.7654677664022107e-20,1.7588893868220243e-15,15709357.025538608,499.8312520162099,209.74779922349367,13.5605643732064,female
4.7013445663747225e-20,3.8133119280875394e-19,1.1525848739679856e-20,6.953260011200513e-21,2.0117380827650306e-20,1.3164120816449792e-20,1.2990293622443914e-15,21270511.720532957,499.8904686402626,434.56240343916977,20.36511492295044,female
5.398824614404332e-20,2.466507892584691e-19,1.7378400830842373e-20,6.97166093140143e-21,3.067522825740951e-20,2.3703567326008085e-20,1.4917503054667644e-15,18522551.210872125,499.80562688263814,170.526928828116,12.40077280275404,female
3.382246579087254e-20,2.904664536108776e-19,7.69922943332559e-21,6.2854565529174304e-21,1.3863642198471e-20,7.57818564555357e-21,9.34549180945908e-16,29566148.13377343,499.9757689443395,445.3078236743062,20.701510233201816,female
6.267595139081588e-20,2.81471691922713e-19,1.9049977511076605e-20,1.2206067868326983e-20,3.356407534598915e-20,2.1358007477662167e-20,1.731800453186104e-15,15955083.8955824,499.8588025058288,175.41561847417975,12.555183300866702,female
6.10504260576763e-20,3.6247012907485517e-19,1.7712211329107853e-20,1.0717964393175873e-20,3.081206048153652e-20,2.009409608836065e-20,1.6868854764247663e-15,16379903.067435244,499.99381028746757,338.1282445635491,17.40500763571864,female
3.811241789856458e-20,3.057061662900052e-19,9.13754948870162e-21,7.559061815640982e-21,1.635132549798619e-20,8.792263682345209e-21,1.0530849288258098e-15,26238168.377924744,499.97871603750224,432.65315283353954,20.305649954242213,female
6.784795700080531e-20,3.0278833524368416e-19,2.0614056435801234e-20,1.3275765887555962e-20,3.645098304211102e-20,2.3175217154555054e-20,1.8747082362779243e-15,14738838.309251385,499.86131429381004,169.81967539377234,12.390359880516176,female
5.25330691166643e-20,3.1875631712756976e-19,1.6776133182419465e-20,5.2464597716635034e-21,2.7116869459643864e-20,2.1870409687980362e-20,1.4515422376820643e-15,19035629.734715063,499.8438573061429,342.788950822711,17.54461195494268,female
3.696537680277825e-20,2.1757393299570175e-19,9.769719232933405e-21,7.567634624929087e-21,1.796750531020993e-20,1.0399870685280844e-20,1.0213910582910589e-15,27052342.58264597,499.930684888584,342.96081113477203,17.554534153245854,female
3.00828227428361e-20,3.473796526298112e-19,5.248925673899219e-21,4.2668406202068465e-21,9.537032169100715e-21,5.270191548893868e-21,8.312189888569021e-16,33241562.42355615,499.9579303413992,478.54130932557854,21.75611649835865,female
2.6012506128460133e-20,2.912385835874661e-19,4.681542364987198e-21,3.741854372971792e-21,8.518066710769385e-21,4.776212337797593e-21,7.187520206174108e-16,38443048.16591171,499.9627902055532,476.2958003437885,21.683925685285267,female
1.3542107545701356e-20,2.6385841567072444e-19,6.066334967547012e-22,4.6540659066482645e-22,1.1187355512623327e-21,6.533289605975062e-22,3.7418218974500337e-16,73843750.69887106,499.9851694684165,494.60721032998526,22.280306878905517,female
3.7959088636576876e-20,2.2770809797935385e-19,8.825583670197909e-21,3.39040968288407e-21,2.069708378315038e-20,1.730667410026631e-20,1.0488483263668938e-15,26344152.97830614,499.79274720482977,332.73398526503934,17.238236027296722,female
8.199404322910919e-20,3.7820915126624864e-19,2.438231083525211e-20,1.797554893654737e-20,4.366017803392487e-20,2.5684629097377498e-20,2.2655789900790638e-15,12196008.912498115,499.87280851334856,196.7900969093467,13.185843504683755,female
6.813501951278488e-20,3.1217659891600574e-19,1.9409172582975287e-20,1.4869991786351854e-20,3.575922017925031e-20,2.0889228392898455e-20,1.8826400607955632e-15,14676741.494839214,499.8985983259021,196.2743895897321,13.172986304590928,female
2.2608872464096392e-20,3.526162045440039e-19,2.4097781690840583e-21,1.8831488372363934e-21,4.4336201617146614e-21,2.550471324478268e-21,6.247061076139244e-16,44230424.32553159,499.9674061009636,491.5389859541721,22.178626406787938,female
3.103206141809396e-20,3.7376540573718333e-19,5.160190680898786e-21,4.068486603224984e-21,9.365797110349637e-21,5.2973105071246524e-21,8.574474036511553e-16,32224737.42749542,499.93066098825494,481.2730415631165,21.84420148106576,female
5.569272486494653e-20,2.7192325415124593e-19,2.0319277068317606e-20,5.0324961844337734e-21,3.1800617541446173e-20,2.67681213570124e-20,1.538846779703144e-15,17955667.605017744,499.8070166419207,212.4716118029309,13.636416721318678,female
4.3832416569230425e-20,2.1369549451740075e-19,9.194648244447478e-21,2.90095044196633e-21,2.691932136763703e-20,2.4018370925670698e-20,1.211134380199604e-15,22814166.365957968,499.75117357964535,194.06197142417895,13.082528329374925,female
7.566607010226588e-20,3.425657475714227e-19,2.1687721776674728e-20,1.6729095817879177e-20,3.983305128810711e-20,2.3103955470227934e-20,2.0907306576786654e-15,13215964.226957604,499.90651364332007,186.52673587477994,12.88532616471128,female
1.7624175631025075e-20,2.41600244953584e-19,2.4430254818888497e-21,1.7684674814120484e-21,4.43273804167566e-21,2.6642705602636113e-21,4.869739103305542e-16,56740243.547265634,499.938237872872,487.61219493401626,22.049935398484347,female
3.4315828179038015e-20,3.4986356553608925e-19,6.925307409399839e-21,4.6589700810459536e-21,1.2329557471430193e-20,7.670587390384239e-21,9.481812494439496e-16,29141072.425774183,499.91086866989735,467.9460032922302,21.41688659004923,female
2.128197519757463e-20,2.977555195538959e-19,2.8372996571904844e-21,2.1385489126421578e-21,5.176010771891813e-21,3.0374618592496553e-21,5.880426169618745e-16,46988120.792279445,499.94390705323474,488.37207005487153,22.07474917441258,female
6.96122998644495e-20,3.329009966305788e-19,2.2502280062519384e-20,1.0004696639398643e-20,3.788457818814165e-20,2.7879881548743004e-20,1.923458811814272e-15,14365278.428660763,499.8465430185447,213.22833967610114,13.666570467693667,female
4.504931845758288e-20,2.0696012229933084e-19,1.1300164305590088e-20,5.701177854412898e-21,2.6279266267396475e-20,2.0578088412983577e-20,1.244758624697787e-15,22197895.0911515,499.7742362231451,169.83629196879605,12.377223440344338,female
4.152528398041634e-20,2.5724232145240085e-19,1.2149307795287212e-20,3.927634422153484e-21,2.173163154901784e-20,1.780399712686436e-20,1.1473859306100074e-15,24081714.696926832,499.81815212341803,349.8832119949745,17.759458795971888,female
5.309363456667515e-20,2.4665235609555613e-19,1.5836422711495712e-20,1.0537237178252687e-20,2.809924387855199e-20,1.75620067002993e-20,1.4670312741769815e-15,18834650.542482637,499.8594928722614,203.87031986572626,13.395438212821242,female
4.8218729628825876e-20,3.8904899140629145e-19,1.1826877216995972e-20,7.349605907553369e-21,2.070580419909115e-20,1.3356198291537781e-20,1.3323325828737832e-15,20738830.24120236,499.89111731911146,433.5264650877973,20.33279170684651,female
4.825144655242674e-20,3.20141714458406e-19,1.2964799631872676e-20,1.0944876633035494e-20,2.2956626228333694e-20,1.20117495952982e-20,1.3332366337455965e-15,20724768.265027333,499.99904676142205,382.4155269337272,18.75402427098341,female
3.358553682487686e-20,2.1016540867755658e-19,8.696471500225649e-21,6.762586581198794e-21,1.593347145876192e-20,9.170884877563126e-21,9.280026319005683e-16,29774722.33955216,499.9422299892221,366.8855340766266,18.281252566446096,female
1.994389102868877e-20,1.8975859276803177e-19,4.129524936193379e-21,3.235746328757134e-21,7.522245988634201e-21,4.2864996598770675e-21,5.510700377414683e-16,50140668.06248587,499.9923400779919,460.3390839279506,21.17535015273694,female
1.8347416027435803e-20,2.4792708575998073e-19,2.5771259774704037e-21,2.0124032573720863e-21,4.7216108005928364e-21,2.70920754322075e-21,5.069577778725065e-16,54503588.780678086,499.96608219378027,487.0442247131236,22.031417356052994,female
8.097843824397655e-20,3.7651344001534772e-19,2.394198404027333e-20,1.835436366947886e-20,4.299965323383101e-20,2.4645289564352148e-20,2.2375167887347285e-15,12348967.2394707,499.9334746064642,203.1718939849484,13.374536191853762,female
4.1713776587858725e-20,2.2055429971487075e-19,8.763467147014764e-21,2.301244112022285e-21,2.5044656821827415e-20,2.274341270980513e-20,1.1525941913400945e-15,23972896.33096453,499.760118415437,250.28570744221997,14.754744483844298,female
3.4940783186557536e-20,1.9963184611208927e-19,6.61179748994177e-21,2.7473905065932418e-21,2.0318412937399155e-20,1.7571022430805913e-20,9.654494769611871e-16,28619851.753222518,499.7549936267485,302.198380744612,16.314009040056217,female
6.25149282817334e-20,2.9413027380667937e-19,1.7673076526905958e-20,1.3543650492082937e-20,3.2639249896356074e-20,1.9095599404273137e-20,1.7273512129927834e-15,15996180.27246591,499.9023039970987,216.44991173130282,13.769464487199462,female
6.788727273131354e-20,3.090535846730956e-19,1.9401047573670407e-20,1.4955712628212204e-20,3.568312735511422e-20,2.072741472690202e-20,1.875794566219127e-15,14730302.568569181,499.8927304645554,191.0800115946817,13.019591031619859,female
8.480441642563328e-20,3.8694154005869867e-19,2.5059524219009367e-20,1.92198681486897e-20,4.519028091620712e-20,2.5970412767517418e-20,2.3432324640655213e-15,11791839.705438681,499.92790070052445,189.2345173195097,12.963339580692987,female
5.421621529235719e-20,3.53355989084323e-19,1.5832741185108186e-20,6.5778033663428235e-21,2.654862228205284e-20,1.9970818915710017e-20,1.4980492617694147e-15,18444667.31629494,499.8627201959468,373.62588108763543,18.484287002568124,female
7.172402701681059e-20,3.5322995183419227e-19,2.2669243308754077e-20,1.0732504162317839e-20,3.853471983038305e-20,2.780221566806521e-20,1.981807975105517e-15,13942330.252728067,499.8531186584296,234.77658668805907,14.306321792456648,female
4.84210952388992e-20,2.2843946178940892e-19,1.470731142766929e-20,9.363354963770878e-21,2.5639365324582406e-20,1.6276010360811527e-20,1.3379242504733066e-15,20652156.74051326,499.8515961885161,214.7240477151369,13.716111155208612,female
3.508628057102978e-20,1.9960122863949416e-19,6.608547482279424e-21,2.708301172696305e-21,2.0500082783330945e-20,1.779178161063464e-20,9.694697182658867e-16,28501169.65409977,499.7537423878324,299.39264123345214,16.22935667497997,female
2.249005911711566e-20,2.0678527104414605e-19,4.786855465640438e-21,3.77483542252989e-21,8.708103778022383e-21,4.933268355492493e-21,6.214232550976476e-16,44464090.43580536,499.99050881206193,455.8578107502506,21.03363655377111,female
4.6635566993121546e-20,3.692334452504187e-19,1.1538593443078444e-20,7.707746282695102e-21,2.025161266063187e-20,1.2543866377936768e-20,1.288588197832547e-15,21442862.414066743,499.9678228203836,429.66636540053474,20.212474600881738,female
2.357367605920944e-20,2.5201323588585444e-19,4.649290395533023e-21,2.9340661641384456e-21,8.134253815940895e-21,5.2001876518024496e-21,6.513646769058609e-16,42420198.744649306,499.9049920692535,472.44564340426064,21.56051194325259,female
1.7897935232116184e-20,2.2431604404711086e-19,2.8732795416240803e-21,1.983745397128102e-21,5.138674091311713e-21,3.154928694183611e-21,4.945381756922251e-16,55872367.6742055,499.924245926543,483.5246580785827,21.91704122031115,female
6.010533486476223e-20,3.157140467131717e-19,2.0524994890833287e-20,5.885819443218952e-21,3.281190805977543e-20,2.692608861655648e-20,1.6607716735404398e-15,16637459.259736232,499.8325828449563,265.6502216776558,15.221677544669406,female
5.575851003916166e-20,3.806381032985274e-19,1.5326504427909898e-20,8.419758156493036e-21,2.641883752873479e-20,1.7999079372241754e-20,1.5406644202909483e-15,17934483.096052896,499.9801950823762,390.41246826094977,18.998872793364193,female
6.572283094858448e-20,3.0783730287428697e-19,1.8647234825137538e-20,1.4356271632867797e-20,3.437395734554639e-20,2.0017685712678593e-20,1.8159888306558534e-15,15215413.750285521,499.9078425973866,212.9637477350264,13.666229047939458,female
5.1249037501306855e-20,2.59607483035282e-19,1.4195194693422158e-20,1.0923842590073141e-20,2.6176194629061812e-20,1.5252352038988672e-20,1.4160631673472535e-15,19512562.5768777,499.91127226190616,266.0903777142532,15.244657360456127,female
5.701855826710809e-20,2.586745549556733e-19,1.7695262750885974e-20,1.0711809211259827e-20,3.06529918688722e-20,1.9941182657612375e-20,1.5754809173147407e-15,17538150.514678784,499.8502239339782,182.6825108061271,12.768612474927362,female
2.733153920392043e-20,2.0106193893578355e-19,6.0618696840382325e-21,3.429079812269163e-21,1.2954319468989286e-20,9.525239656720122e-21,7.551982957015193e-16,36587768.433768936,499.82150060690054,410.67764428048224,19.622789505953197,female
2.5101511920729844e-20,3.2566270122910523e-19,3.779508092147039e-21,2.836318534628274e-21,6.876530857977124e-21,4.04021232334885e-21,6.93580299237521e-16,39838238.758662894,499.9363720266604,485.25672169011403,21.97324573100388,female
6.507208592793182e-20,3.370383235494649e-19,2.1281806698578322e-20,7.64111293012941e-21,3.520905712760964e-20,2.756794419748023e-20,1.7980080625032936e-15,15367573.527296208,499.8434072650819,261.4559979268622,15.09826282039654,female
6.742189272141846e-20,3.4294268720607664e-19,2.1774593048697143e-20,8.607743038856778e-21,3.632488178097024e-20,2.771713874211346e-20,1.8629356193062957e-15,14831978.561529687,499.8466511764644,252.09755025889376,14.819974364832326,female
6.996590670195805e-20,3.2770430528622203e-19,2.001113623881642e-20,1.5722353359704916e-20,3.669130513216792e-20,2.0968951772463002e-20,1.933229333191801e-15,14292676.492075926,499.91766240546974,212.1826346451377,13.6427724251297,female
7.988340316083083e-20,3.610459280735236e-19,2.3742268543215162e-20,1.7311377104745367e-20,4.260029143061875e-20,2.5288914325873383e-20,2.2072598628139453e-15,12518245.847263414,499.8723862059906,181.26670092925562,12.728203647050384,female
4.2891222186588213e-20,2.656559991141446e-19,1.1433638337064124e-20,9.19636642155689e-21,2.0627256797999358e-20,1.1430890376442468e-20,1.1851281935130093e-15,23314794.774112985,499.96950986189444,361.1034520629155,18.104479288046015,female
4.763572524166644e-20,3.8597587674029576e-19,1.1677406267659757e-20,7.172804808737966e-21,2.0373393935409195e-20,1.3200589126671228e-20,1.3162235787791124e-15,20992648.74340498,499.89106883579854,434.36861684334053,20.359070509727356,female
6.903040257846182e-20,3.1045170918115168e-19,1.9934585131723775e-20,1.5839400122622057e-20,3.6521512247974926e-20,2.0682112125352868e-20,1.9073804101412674e-15,14486371.680850757,499.8838454678954,180.58996847101633,12.70994717395536,female
1.811168116787085e-20,3.40291016478952e-19,1.0094099686032755e-21,7.772847849281881e-22,1.8603851529719107e-21,1.0831003680437225e-21,5.00444128668838e-16,55212987.06856479,499.97921117344634,494.34457631308317,22.27153687976268,female
5.782809833143956e-20,3.1616478608873586e-19,1.957066425279035e-20,5.434627754486043e-21,3.128803579944092e-20,2.5853408044954877e-20,1.5978493027859982e-15,17292632.590070426,499.8338593125764,288.2217745098664,15.89737257778834,female
2.813006125459612e-20,2.0772766353263107e-19,6.822491868322981e-21,5.3699327475225366e-21,1.2464698697476956e-20,7.09476594995442e-21,7.772622725761167e-16,35549159.28121741,499.97733238675784,415.6910516872497,19.779118060756247,female
2.6627615516832233e-20,2.8019800640139023e-19,5.1087400628139365e-21,4.0867331103092064e-21,9.27165505834549e-21,5.184921948036283e-21,7.357481273927052e-16,37554997.21690971,499.9656401468423,471.0709111323726,21.516598685680304,female
4.8823611299045826e-20,3.763413433769073e-19,1.24620219040837e-20,7.006605679046704e-21,2.166005736685219e-20,1.4653451687805487e-20,1.349046090743815e-15,20481894.358418472,499.88456932435616,423.591436835626,20.023452526298325,female
7.722102258707503e-20,3.632496189637986e-19,2.3610059275751514e-20,1.4302679828293384e-20,4.128905631265479e-20,2.6986376484361406e-20,2.1336955677840325e-15,12949842.46153111,499.86282677553817,207.7814595100837,13.508708001362292,female
7.410906115291421e-20,3.3348647302805957e-19,2.2551981688637546e-20,1.4358482870649256e-20,3.989644481930578e-20,2.5537961948656524e-20,2.0477089168926774e-15,13493627.615193233,499.8628528115805,175.49694460082267,12.556973427432581,female
6.152355652001764e-20,3.552324725419552e-19,1.9134923201978366e-20,7.328896181404286e-21,3.202976273833332e-20,2.470086655692903e-20,1.6999585593567636e-15,16253937.809952967,499.85352679205533,321.07895589472474,16.887984651900236,female
2.9528439467880304e-20,2.86203627835114e-19,6.110875343006709e-21,4.9331595814365125e-21,1.1029358784308038e-20,6.096199202871526e-21,8.159008516732259e-16,33865657.90637712,499.9683427721815,462.4406605789963,21.24191117204001,female
5.2287960827057505e-20,3.076798160253917e-19,1.7383798988997216e-20,4.843421785423446e-21,2.7438838380222424e-20,2.2595416594798976e-20,1.444769652320627e-15,19124862.329120394,499.83588743207343,327.33825809955897,17.076129277680984,female
4.838198658639751e-20,3.059132425672111e-19,1.3132283277390767e-20,1.0927025930121786e-20,2.3355438725542546e-20,1.242841279542076e-20,1.3368435970758614e-15,20668850.515185095,499.9885573512723,366.5217723258345,18.268718485233215,female
4.234629244356896e-20,2.736278807374337e-19,1.1182363790123916e-20,9.072798040358248e-21,2.014727192644221e-20,1.1074473886083962e-20,1.1700712240243087e-15,23614819.259061735,499.9811885390835,375.63864110916154,18.547419473838467,female
1.3238584897612221e-20,2.826388427437537e-19,2.0508570306167983e-22,1.5697549430112014e-22,3.7830338601784807e-22,2.213278917167279e-22,3.657955387912138e-16,75536775.34061168,499.99442817499835,494.9626275324964,22.292216740422973,female
4.439189795562183e-20,2.2749840395158e-19,1.2266491068451978e-20,9.570833949354385e-21,2.2554330513630213e-20,1.2983496564275828e-20,1.2265934160618624e-15,22526634.148230474,499.89201172855024,273.12983828684014,15.454747791968403,female
2.2995935332371778e-20,2.993188694996914e-19,3.426164039742259e-21,2.7033046062604195e-21,6.2556319444705234e-21,3.552327338210104e-21,6.354010846289911e-16,43485946.90941643,499.9622588329334,485.4116981623985,21.97828500636982,female
3.436351118132774e-20,3.1367150117482046e-19,7.823820156525042e-21,4.51680761426125e-21,1.3548920298302689e-20,9.03211268404144e-21,9.494988034983807e-16,29100636.110399447,499.8933090417972,454.490966288588,20.990367054185054,female
1.904812879930943e-20,2.8539042589125825e-19,2.2252878724786407e-21,1.7030460011544262e-21,4.071121911597304e-21,2.368075910442878e-21,5.263191672623789e-16,52498596.03450092,499.95166725207844,490.5275349576873,22.145358959453368,female
2.3662409671344458e-20,2.8986179270768746e-19,3.82613064211272e-21,3.0334107381438417e-21,6.982000835950003e-21,3.9485900978061615e-21,6.538164567031715e-16,42261123.76345958,499.96229077470196,482.2738375530068,21.87655538686929,female
2.0950232029250583e-20,3.087577192574771e-19,2.5312328241380856e-21,1.9650455374261927e-21,4.6322325032285106e-21,2.667186965802318e-21,5.788762078139127e-16,47732169.24538065,499.95047701985294,490.0607756499063,22.130037944759014,female
3.581417817021712e-20,2.650438770784011e-19,8.896710486453129e-21,7.186376040473207e-21,1.5987482431950858e-20,8.801106391477652e-21,9.895822417401721e-16,27921903.751675054,499.9993605576659,414.95550069782996,19.755982595097187,female
5.240312868686803e-20,3.124262497428368e-19,1.7113024297571785e-20,5.0158311259593735e-21,2.73165058849557e-20,2.230067475899633e-20,1.4479518549315934e-15,19082831.07252096,499.83937435038894,334.12640274937144,17.281780454227967,female
7.53145624012886e-20,3.347511885399261e-19,2.193423155652349e-20,1.7425857618128905e-20,3.998685732081073e-20,2.2560999702681827e-20,2.081018146316528e-15,13277645.696012132,499.88113031925224,170.20650545261586,12.403964997970455,female
